character,pinyin,pinyin_plain,pinyin_initial,definition_en,example_words,lookup_category,frequency_tier,learning_band,frequency_rank,token,frequency_per_million,coverage_rate_pct,rank_3500,rank_7000,in_3500,in_7000,in_corpus,source
萤,yíng,ying,Y,firefly; glow-worm,崔萤 (cuī yíng); 流萤 (liú yíng); 萤幕 (yíng mù),General Reference,Top 3500+,General 3500,3324.0,13116.0,6.909257459951513,99.46786949274488,2701.0,5011.0,True,True,True,"3500, 7000, corpus"
枢,shū,shu,S,(bound form) hinge; pivot (usu. fig.),中枢 (zhōng shū); 天枢 (tiān shū); 枢垣 (shū yuán),General Reference,Top 3500+,General 3500,3325.0,13115.0,6.908730679114371,99.46856036581279,1536.0,2521.0,True,True,True,"3500, 7000, corpus"
庵,ān,an,A,hut; small temple; nunnery,庵堂 (ān táng); 施耐庵 (shī nài ān); 西来庵 (xī lái ān),General Reference,Top 3500+,General 3500,3329.0,13087.0,6.893980815674402,99.47131932776924,992.0,1650.0,True,True,True,"3500, 7000, corpus"
苛,kē,ke,K,severe; exacting,严苛 (yán kē); 苛刻 (kē kè); 苛性 (kē xìng),General Reference,Top 3500+,General 3500,3332.0,13000.0,6.8481508828430675,99.47337851406162,2643.0,4859.0,True,True,True,"3500, 7000, corpus"
秽,huì,hui,H,(bound form) dirty; filthy,污秽 (wū huì); 淫秽 (yín huì); 秽水 (huì shuǐ),General Reference,Top 3500+,General 3500,3337.0,12887.0,6.7886246482460475,99.47678431020799,2261.0,4090.0,True,True,True,"3500, 7000, corpus"
殴,ōu,ou,O,surname Ou,互殴 (hù ōu); 围殴 (wéi ōu); 斗殴 (dòu ōu),General Reference,Top 3500+,General 3500,3338.0,12875.0,6.782303278200346,99.47746254053581,1677.0,2809.0,True,True,True,"3500, 7000, corpus"
糙,cāo,cao,C,rough; coarse (in texture),粗糙 (cū cāo); 糙米 (cāo mǐ); 糙皮病 (cāo pí bìng),General Reference,Top 3500+,General 3500,3340.0,12840.0,6.763865948900383,99.47881694674619,2368.0,4313.0,True,True,True,"3500, 7000, corpus"
葵,kuí,kui,K,used in the names of various herbaceous plants,山葵 (shān kuí); 海葵 (hǎi kuí); 秋葵 (qiū kuí),General Reference,Top 3500+,General 3500,3343.0,12818.0,6.752276770483264,99.48084352530476,2713.0,5037.0,True,True,True,"3500, 7000, corpus"
榆,yú,yu,Y,elm,榆木 (yú mù); 榆树 (yú shù); 榆罔 (yú wǎng),General Reference,Top 3500+,General 3500,3344.0,12802.0,6.743848277088996,99.48151791013247,1628.0,2697.0,True,True,True,"3500, 7000, corpus"
皂,zào,zao,Z,soap; black,皂石 (zào shí); 皂矾 (zào fán); 皂碱 (zào jiǎn),General Reference,Top 3500+,General 3500,3346.0,12776.0,6.73015197532331,99.48286504676729,2113.0,3789.0,True,True,True,"3500, 7000, corpus"
檀,tán,tan,T,surname Tan,栴檀 (zhān tán); 檀君 (tán jūn); 檀越 (tán yuè),General Reference,Top 3500+,General 3500,3358.0,12516.0,6.593188957666448,99.4908780681153,1647.0,2753.0,True,True,True,"3500, 7000, corpus"
趾,zhǐ,zhi,Z,toe,拇趾 (mǔ zhǐ); 脚趾 (jiǎo zhǐ); 趾尖 (zhǐ jiān),General Reference,Top 3500+,General 3500,3361.0,12471.0,6.569483819995068,99.49285270608331,3025.0,5705.0,True,True,True,"3500, 7000, corpus"
崭,zhǎn,zhan,Z,towering; prominent; very; extremely; (dialect) marvelous; excellent,崭亮 (zhǎn liàng); 崭劲 (zhǎn jìn); 崭新 (zhǎn xīn),General Reference,Top 3500+,General 3500,3362.0,12461.0,6.564216011623651,99.49350912768448,923.0,1527.0,True,True,True,"3500, 7000, corpus"
槽,cáo,cao,C,trough; manger; groove; channel; (Tw) (computing) hard drive,倒槽 (dào cáo); 凹槽 (āo cáo); 卡槽 (kǎ cáo),General Reference,Top 3500+,General 3500,3368.0,12412.0,6.538403750603704,99.49744107253099,1636.0,2727.0,True,True,True,"3500, 7000, corpus"
镰,lián,lian,L,(bound form) sickle,开镰 (kāi lián); 挂镰 (guà lián); 钐镰 (shān lián),General Reference,Top 3500+,General 3500,3370.0,12380.0,6.521546763815167,99.49874664615777,3261.0,6328.0,True,True,True,"3500, 7000, corpus"
鸳,yuān,yuan,Y,mandarin duck,鸳绮 (yuān qǐ); 鸳鸯 (yuān yāng); 野鸳鸯 (yě yuān yāng),General Reference,Top 3500+,General 3500,3374.0,12321.0,6.4904666944238025,99.50134578280823,3470.0,6868.0,True,True,True,"3500, 7000, corpus"
酣,hān,han,H,intoxicated,战酣 (zhàn hān); 酣战 (hān zhàn); 酣梦 (hān mèng),General Reference,Top 3500+,General 3500,3375.0,12314.0,6.486779228563811,99.50199446073108,3177.0,6052.0,True,True,True,"3500, 7000, corpus"
宦,huàn,huan,H,surname Huan,仕宦 (shì huàn); 官宦 (guān huàn); 宦官 (huàn guān),General Reference,Top 3500+,General 3500,3376.0,12302.0,6.480457858518109,99.50264250651693,832.0,1379.0,True,True,True,"3500, 7000, corpus"
筐,kuāng,kuang,K,basket; CL:隻|只[zhi1],筐箧 (kuāng qiè); 箩筐 (luó kuāng); 篮筐 (lán kuāng),General Reference,Top 3500+,General 3500,3377.0,12286.0,6.4720293651238405,99.50328970945344,2320.0,4199.0,True,True,True,"3500, 7000, corpus"
湃,pài,pai,P,used in 澎湃[peng2 pai4],澎湃 (pēng pài); 心潮澎湃 (xīn cháo pēng pài),General Reference,Top 3500+,General 3500,3382.0,12221.0,6.437788610709625,99.50651560994395,1839.0,3122.0,True,True,True,"3500, 7000, corpus"
缰,jiāng,jiang,J,bridle; reins; halter,缰绳 (jiāng shéng); 脱缰 (tuō jiāng); 名缰利锁 (míng jiāng lì suǒ),General Reference,Top 3500+,General 3500,3389.0,12118.0,6.383530184484022,99.5110008327037,2452.0,4470.0,True,True,True,"3500, 7000, corpus"
蔬,shū,shu,S,vegetables,时蔬 (shí shū); 果蔬 (guǒ shū); 菜蔬 (cài shū),General Reference,Top 3500+,General 3500,3395.0,12038.0,6.3413877175126805,99.51481182867,2731.0,5090.0,True,True,True,"3500, 7000, corpus"
飒,sà,sa,S,sound of wind; valiant; melancholy,飒然 (sà rán); 飒爽 (sà shuǎng); 飒飒 (sà sà),General Reference,Top 3500+,General 3500,3396.0,12008.0,6.3255842923984265,99.51544438709925,3394.0,6591.0,True,True,True,"3500, 7000, corpus"
荧,yíng,ying,Y,a glimmer; glimmering; twinkling; fluorescence; phosphorescence; perplexed; dazzled and confused; planet Mars (arch.),荧光 (yíng guāng); 荧屏 (yíng píng); 荧幕 (yíng mù),General Reference,Top 3500+,General 3500,3399.0,11955.0,6.297664908029913,99.51733458209908,2676.0,4933.0,True,True,True,"3500, 7000, corpus"
侈,chǐ,chi,C,extravagant; wasteful; exaggerating,侈谈 (chǐ tán); 侈靡 (chǐ mí); 奢侈 (shē chǐ),General Reference,Top 3500+,General 3500,3400.0,11948.0,6.293977442169921,99.5179639798433,157.0,213.0,True,True,True,"3500, 7000, corpus"
瘟,wēn,wen,W,epidemic; pestilence; plague; (fig.) stupid; dull; (of a performance) lackluster,五瘟 (wǔ wēn); 暑瘟 (shǔ wēn); 猪瘟 (zhū wēn),General Reference,Top 3500+,General 3500,3402.0,11924.0,6.281334702078518,99.51922108963305,2099.0,3756.0,True,True,True,"3500, 7000, corpus"
芜,wú,wu,W,overgrown with weeds,平芜 (píng wú); 榛芜 (zhēn wú); 繁芜 (fán wú),General Reference,Top 3500+,General 3500,3403.0,11922.0,6.2802811404042345,99.51984911774709,2627.0,4818.0,True,True,True,"3500, 7000, corpus"
俭,jiǎn,jian,J,(bound form) frugal; thrifty,从俭 (cóng jiǎn); 俭学 (jiǎn xué); 俭朴 (jiǎn pǔ),General Reference,Top 3500+,General 3500,3404.0,11871.0,6.253415317710004,99.52047445927886,182.0,257.0,True,True,True,"3500, 7000, corpus"
崎,qí,qi,Q,mountainous,崎岖 (qí qū); 川崎 (chuān qí); 宫崎骏 (gōng qí jùn),General Reference,Top 3500+,General 3500,3405.0,11863.0,6.2492010710128705,99.52109937938596,919.0,1518.0,True,True,True,"3500, 7000, corpus"
俐,lì,li,L,used in 伶俐[ling2 li4],伶俐 (líng lì); 巩俐 (gǒng lì); 玛俐欧 (mǎ lì ōu),General Reference,Top 3500+,General 3500,3407.0,11827.0,6.230236960875766,99.52234637498364,176.0,242.0,True,True,True,"3500, 7000, corpus"
屿,yǔ,yu,Y,islet,岛屿 (dǎo yǔ); 大屿山 (dà yǔ shān); 彭佳屿 (péng jiā yǔ),General Reference,Top 3500+,General 3500,3408.0,11826.0,6.229710180038625,99.52296934600164,902.0,1470.0,True,True,True,"3500, 7000, corpus"
垄,lǒng,long,L,ridge between fields; crop row; mounded soil forming a ridge in a field; grave mound,地垄 (dì lǒng); 垄断 (lǒng duàn); 垄沟 (lǒng gōu),General Reference,Top 3500+,General 3500,3411.0,11782.0,6.2065318232043865,99.52483304392538,657.0,1042.0,True,True,True,"3500, 7000, corpus"
杠,gāng,gang,G,flagpole; footbridge,单杠 (dān gàng); 双杠 (shuāng gàng); 吊杠 (diào gāng),General Reference,Top 3500+,General 3500,3413.0,11743.0,6.185987370555857,99.52607061014608,1518.0,2491.0,True,True,True,"3500, 7000, corpus"
鬓,bìn,bin,B,temples; hair on the temples,云鬓 (yún bìn); 鬓发 (bìn fà); 鬓毛 (bìn máo),General Reference,Top 3500+,General 3500,3414.0,11728.0,6.1780856579987296,99.52668841871188,3445.0,6738.0,True,True,True,"3500, 7000, corpus"
讼,sòng,song,S,litigation,争讼 (zhēng sòng); 听讼 (tīng sòng); 涉讼 (shè sòng),General Reference,Top 3500+,General 3500,3415.0,11726.0,6.177032096324447,99.52730612192151,2891.0,5470.0,True,True,True,"3500, 7000, corpus"
鞍,ān,an,A,(bound form) saddle,鞍子 (ān zi); 鞍点 (ān diǎn); 鞍鞯 (ān jiān),General Reference,Top 3500+,General 3500,3418.0,11579.0,6.099595313264606,99.529147010235,3359.0,6515.0,True,True,True,"3500, 7000, corpus"
瘸,qué,que,Q,lame,瘸子 (qué zi); 瘸帮 (qué bāng); 瘸腿 (qué tuǐ),General Reference,Top 3500+,General 3500,3419.0,11577.0,6.098541751590322,99.52975686441015,2105.0,3770.0,True,True,True,"3500, 7000, corpus"
钮,niǔ,niu,N,surname Niu,印钮 (yìn niǔ); 按钮 (àn niǔ); 旋钮 (xuán niǔ),General Reference,Top 3500+,General 3500,3420.0,11556.0,6.087479354010345,99.53036561234555,3211.0,6151.0,True,True,True,"3500, 7000, corpus"
傀,guī,gui,G,grand; strange; exotic,傀儡 (kuǐ lěi); 傀儡戏 (kuǐ lěi xì); 傀儡政权 (kuǐ lěi zhèng quán),General Reference,Top 3500+,General 3500,3423.0,11508.0,6.06219387382754,99.53218542942554,208.0,308.0,True,True,True,"3500, 7000, corpus"
靶,bǎ,ba,B,target; mark,打靶 (dǎ bǎ); 箭靶 (jiàn bǎ); 胸靶 (xiōng bǎ),General Reference,Top 3500+,General 3500,3426.0,11461.0,6.037435174481877,99.53400018940948,3357.0,6506.0,True,True,True,"3500, 7000, corpus"
吝,lìn,lin,L,(bound form) stingy,不吝 (bù lìn); 吝啬 (lìn sè); 吝惜 (lìn xī),General Reference,Top 3500+,General 3500,3432.0,11418.0,6.01478359848478,99.53761232560977,482.0,673.0,True,True,True,"3500, 7000, corpus"
菇,gū,gu,G,(bound form) mushroom,冬菇 (dōng gū); 出菇 (chū gū); 平菇 (píng gū),General Reference,Top 3500+,General 3500,3437.0,11316.0,5.9610519530963195,99.54060307113456,2688.0,4978.0,True,True,True,"3500, 7000, corpus"
瘪,biě,bie,B,deflated; shriveled; sunken; empty,受瘪 (shòu biě); 吃瘪 (chī biě); 干瘪 (gān biě),General Reference,Top 3500+,General 3500,3439.0,11246.0,5.9241772944963955,99.54178853873046,2103.0,3763.0,True,True,True,"3500, 7000, corpus"
儡,lěi,lei,L,used in 傀儡[kui3 lei3],傀儡 (kuǐ lěi); 傀儡戏 (kuǐ lěi xì); 傀儡政权 (kuǐ lěi zhèng quán),General Reference,Top 3500+,General 3500,3440.0,11246.0,5.9241772944963955,99.54238095645991,221.0,337.0,True,True,True,"3500, 7000, corpus"
啰,luō,luo,L,used in 囉唆|啰唆[luo1 suo5] and 囉嗦|啰嗦[luo1 suo5],啰唆 (luō suō); 啰唣 (luō zào); 喽啰 (lóu luō),General Reference,Top 3500+,General 3500,3447.0,11175.0,5.886775855059329,99.54651465836704,574.0,843.0,True,True,True,"3500, 7000, corpus"
丙,bǐng,bing,B,"third of the ten Heavenly Stems 十天干[shi2 tian1 gan1]; third in order; letter ""C"" or Roman ""III"" in list ""A, B, C"", or ""I, II, III"" etc; ancient Chinese compass point: 165°; propyl",丙午 (bǐng wǔ); 丙型 (bǐng xíng); 丙基 (bǐng jī),General Reference,Top 3500+,General 3500,3449.0,11170.0,5.88414195087362,99.54769169746956,17.0,18.0,True,True,True,"3500, 7000, corpus"
涎,xián,xian,X,saliva,垂涎 (chuí xián); 流涎 (liú xián); 涎水 (xián shuǐ),General Reference,Top 3500+,General 3500,3450.0,11149.0,5.873079553293643,99.54827900542489,1795.0,3045.0,True,True,True,"3500, 7000, corpus"
驹,jū,ju,J,colt,马驹 (mǎ jū); 驹子 (jū zi); 龙驹 (lóng jū),General Reference,Top 3500+,General 3500,3459.0,11020.0,5.805124825302354,99.55352858717936,3427.0,6670.0,True,True,True,"3500, 7000, corpus"
冕,miǎn,mian,M,crown in the form of a horizontal board with hanging decorations; imperial crown,冕雀 (miǎn què); 冠冕 (guān miǎn); 加冕 (jiā miǎn),General Reference,Top 3500+,General 3500,3465.0,10994.0,5.791428523536668,99.55700739514978,259.0,382.0,True,True,True,"3500, 7000, corpus"
雌,cí,ci,C,female; Taiwan pr. [ci1],雌体 (cí tǐ); 雌性 (cí xìng); 雌狮 (cí shī),General Reference,Top 3500+,General 3500,3466.0,10979.0,5.7835268109795415,99.55758574783088,3328.0,6455.0,True,True,True,"3500, 7000, corpus"
橡,xiàng,xiang,X,oak; Quercus serrata,橡子 (xiàng zi); 橡实 (xiàng shí); 橡木 (xiàng mù),General Reference,Top 3500+,General 3500,3472.0,10887.0,5.735062973962497,99.56104011317045,1645.0,2747.0,True,True,True,"3500, 7000, corpus"
壕,háo,hao,H,moat; (military) trench,堑壕 (qiàn háo); 壕沟 (háo gōu); 战壕 (zhàn háo),General Reference,Top 3500+,General 3500,3484.0,10556.0,5.5606985168685705,99.56780750855094,695.0,1140.0,True,True,True,"3500, 7000, corpus"
栓,shuān,shuan,S,bottle stopper; plug; (gun) bolt; (grenade) pin,枪栓 (qiāng shuān); 栓剂 (shuān jì); 栓塞 (shuān sè),General Reference,Top 3500+,General 3500,3494.0,10429.0,5.493797350551565,99.57332980474477,1564.0,2576.0,True,True,True,"3500, 7000, corpus"
粟,sù,su,S,surname Su,包粟 (bāo sù); 粟子 (sù zi); 粟米 (sù mǐ),General Reference,Top 3500+,General 3500,3500.0,10358.0,5.456395911114499,99.57661912964805,2357.0,4291.0,True,True,True,"3500, 7000, corpus"
薯,shǔ,shu,S,potato; yam,参薯 (cān shǔ); 木薯 (mù shǔ); 甘薯 (gān shǔ),General Reference,Top 3500+,General 7000,3501.0,10341.0,5.44744063688309,99.57716387371174,2742.0,5124.0,True,True,True,"3500, 7000, corpus"
沪,hù,hu,H,short name for Shanghai,京沪 (jīng hù); 沪上 (hù shàng); 沪剧 (hù jù),General Reference,Top 3500+,General 7000,3502.0,10326.0,5.439538924325962,99.57770782760417,1731.0,2924.0,True,True,True,"3500, 7000, corpus"
鲸,jīng,jing,J,whale,捕鲸 (bǔ jīng); 白鲸 (bái jīng); 蓝鲸 (lán jīng),General Reference,Top 3500+,General 7000,3510.0,10246.0,5.3973964573546205,99.58204297050342,3457.0,6810.0,True,True,True,"3500, 7000, corpus"
铐,kào,kao,K,shackles; fetters; manacle,手铐 (shǒu kào); 镣铐 (liào kào),General Reference,Top 3500+,General 7000,3513.0,10235.0,5.391601868146061,99.58366092516663,3220.0,6181.0,True,True,True,"3500, 7000, corpus"
洼,wā,wa,W,depression; low-lying area; low-lying; sunken,低洼 (dī wā); 坑洼 (kēng wā); 水洼 (shuǐ wā),General Reference,Top 3500+,General 7000,3514.0,10233.0,5.390548306471778,99.58419997999728,1771.0,3002.0,True,True,True,"3500, 7000, corpus"
肾,shèn,shen,S,kidney,副肾 (fù shèn); 洗肾 (xǐ shèn); 肾炎 (shèn yán),General Reference,Top 3500+,General 7000,3517.0,10212.0,5.379485908891801,99.58581487933162,2531.0,4630.0,True,True,True,"3500, 7000, corpus"
鸯,yāng,yang,Y,used in 鴛鴦|鸳鸯[yuan1 yang1],鸳鸯 (yuān yāng); 野鸳鸯 (yě yuān yāng); 鸳鸯浴 (yuān yāng yù),General Reference,Top 3500+,General 7000,3518.0,10164.0,5.354200428708995,99.58635029937449,3469.0,6864.0,True,True,True,"3500, 7000, corpus"
涧,jiàn,jian,J,mountain stream,沟涧 (gōu jiàn); 涧壑 (jiàn hè); 涧峡 (jiàn xiá),General Reference,Top 3500+,General 7000,3521.0,10131.0,5.336816661083317,99.58795403095509,1803.0,3061.0,True,True,True,"3500, 7000, corpus"
疮,chuāng,chuang,C,sore; skin ulcer,冻疮 (dòng chuāng); 口疮 (kǒu chuāng); 大疮 (dà chuāng),General Reference,Top 3500+,General 7000,3535.0,9968.0,5.250951384629207,99.59535103479215,2081.0,3703.0,True,True,True,"3500, 7000, corpus"
坞,wù,wu,W,(bound form) low area within a surrounding barrier; (literary) small castle; fort,坞堡 (wù bǎo); 坞壁 (wù bì); 坞站 (wù zhàn),General Reference,Top 3500+,General 7000,3537.0,9944.0,5.238308644537804,99.59639990811698,646.0,1024.0,True,True,True,"3500, 7000, corpus"
膳,shàn,shan,S,meals,用膳 (yòng shàn); 膳食 (shàn shí); 药膳 (yào shàn),General Reference,Top 3500+,General 7000,3538.0,9913.0,5.22197843858641,99.59692210596084,2587.0,4736.0,True,True,True,"3500, 7000, corpus"
鳄,è,e,E,(bound form) alligator; crocodile,大鳄 (dà è); 鳄梨 (è lí); 鳄蜥 (è xī),General Reference,Top 3500+,General 7000,3540.0,9891.0,5.210389260169291,99.59796523737454,3458.0,6821.0,True,True,True,"3500, 7000, corpus"
茧,jiǎn,jian,J,(bound form) cocoon,作茧 (zuò jiǎn); 老茧 (lǎo jiǎn); 茧子 (jiǎn zi),General Reference,Top 3500+,General 7000,3543.0,9861.0,5.194585835055038,99.59952566757033,2658.0,4897.0,True,True,True,"3500, 7000, corpus"
馅,xiàn,xian,X,"filling; stuffing (for dumplings, pies etc)",内馅 (nèi xiàn); 夹馅 (jiā xiàn); 素馅 (sù xiàn),General Reference,Top 3500+,General 7000,3546.0,9845.0,5.18615734166077,99.60108198887558,3411.0,6636.0,True,True,True,"3500, 7000, corpus"
痹,bì,bi,B,paralysis; numbness,痹证 (bì zhèng); 麻痹 (má bì); 小儿痲痹 (xiǎo ér má bì),General Reference,Top 3500+,General 7000,3554.0,9748.0,5.135059600458018,99.6052076310359,2098.0,3742.0,True,True,True,"3500, 7000, corpus"
蛤,há,ha,H,(bound form) clam; used in 蛤蚧[ge2 jie4],文蛤 (wén gé); 花蛤 (huā há); 蛤蚌 (gé bàng),General Reference,Top 3500+,General 7000,3556.0,9735.0,5.128211449575174,99.60623369475047,2780.0,5208.0,True,True,True,"3500, 7000, corpus"
羹,gēng,geng,G,thick soup,残羹 (cán gēng); 瓢羹 (piáo gēng); 羊羹 (yáng gēng),General Reference,Top 3500+,General 7000,3558.0,9720.0,5.120309737018048,99.60725802008828,2472.0,4519.0,True,True,True,"3500, 7000, corpus"
蛾,é,e,E,(bound form) moth,灯蛾 (dēng é); 蚕蛾 (cán é); 蛾子 (é zi),General Reference,Top 3500+,General 7000,3560.0,9694.0,5.106613435252361,99.60828050169317,2783.0,5219.0,True,True,True,"3500, 7000, corpus"
雏,chú,chu,C,(bound form) chick; young bird,幼雏 (yòu chú); 雏儿 (chú ér); 雏凤 (chú fèng),General Reference,Top 3500+,General 7000,3565.0,9648.0,5.0823815167438395,99.61082490581465,3329.0,6458.0,True,True,True,"3500, 7000, corpus"
簿,bù,bu,B,a book; a register; account-book,存簿 (cún bù); 对簿 (duì bù); 帐簿 (zhàng bù),General Reference,Top 3500+,General 7000,3576.0,9481.0,4.9944091169411635,99.61636553398162,2348.0,4273.0,True,True,True,"3500, 7000, corpus"
闸,zhá,zha,Z,sluice; lock (on waterway),下闸 (xià zhá); 手闸 (shǒu zhá); 旋闸 (xuán zhá),General Reference,Top 3500+,General 7000,3579.0,9438.0,4.971757540944067,99.61785769338091,3273.0,6350.0,True,True,True,"3500, 7000, corpus"
胯,kuà,kua,K,crotch; groin; hip,拉胯 (lā kuà); 胯间 (kuà jiān); 胯骨 (kuà gǔ),General Reference,Top 3500+,General 7000,3584.0,9397.0,4.950159526621254,99.6203360918635,2545.0,4659.0,True,True,True,"3500, 7000, corpus"
鸥,ōu,ou,O,common gull,小鸥 (xiǎo ōu); 海鸥 (hǎi ōu); 渔鸥 (yú ōu),General Reference,Top 3500+,General 7000,3593.0,9276.0,4.8864190453270995,99.62476352676545,3466.0,6855.0,True,True,True,"3500, 7000, corpus"
紊,wěn,wen,W,involved; tangled; disorderly; confused; chaotic; Taiwan pr. [wen4],紊乱 (wěn luàn); 紊流 (wěn liú); 有条不紊 (yǒu tiáo bù wěn),General Reference,Top 3500+,General 7000,3596.0,9236.0,4.865347811841429,99.626224395383,2374.0,4321.0,True,True,True,"3500, 7000, corpus"
蕉,jiāo,jiao,J,banana,芭蕉 (bā jiāo); 蕉麻 (jiāo má); 香蕉 (xiāng jiāo),General Reference,Top 3500+,General 7000,3597.0,9223.0,4.858499660958586,99.6267102453491,2734.0,5100.0,True,True,True,"3500, 7000, corpus"
稠,chóu,chou,C,dense; crowded; thick; many,增稠 (zēng chóu); 浓稠 (nóng chóu); 稠密 (chóu mì),General Reference,Top 3500+,General 7000,3598.0,9216.0,4.854812195098593,99.62719572656862,2267.0,4103.0,True,True,True,"3500, 7000, corpus"
蟆,má,ma,M,toad,蛤蟆 (há ma); 癞蛤蟆 (lài há ma); 蛤蟆夯 (há ma hāng),General Reference,Top 3500+,General 7000,3599.0,9205.0,4.849017605890033,99.6276806283292,2809.0,5289.0,True,True,True,"3500, 7000, corpus"
垢,gòu,gou,G,dirt; disgrace,水垢 (shuǐ gòu); 污垢 (wū gòu); 油垢 (yóu gòu),General Reference,Top 3500+,General 7000,3600.0,9175.0,4.83321418077578,99.62816394974728,661.0,1055.0,True,True,True,"3500, 7000, corpus"
